Pincode,Hub Name,Cluster_Code,Description,Cluster_Category,Polygon WKT
124411,KYP_Mokhra,124411_C,₹2,C5,"POLYGON ((76.49351763471279 28.791662749342848, 76.49731746348961 28.833519016418308, 76.47900615275312 28.87232377433092, 76.4762581673515 28.87438104257259, 76.49437 28.878199, 76.514406 28.895045, 76.519504 28.871663, 76.522902 28.862733, 76.524359 28.848062, 76.514406 28.83743, 76.519504 28.828072, 76.52266 28.815949, 76.521149 28.78421, 76.491383 28.775159, 76.487693 28.779604, 76.48627199879313 28.781315483383217, 76.49351763471279 28.791662749342848))"
124412,KYP_Mokhra,124412_A,₹1,C3,"POLYGON ((76.46845906363527 28.75587738800498, 76.46071644114079 28.751721481491238, 76.460305 28.752443, 76.453857 28.763747, 76.43858 28.769164, 76.444588 28.778192, 76.470165 28.801661, 76.481495 28.787069, 76.48627199879313 28.781315483383217, 76.46845906363527 28.75587738800498))"
124412,KYP_Mokhra,124412_B,₹2,C5,"POLYGON ((76.54229591445963 28.77772360766353, 76.50469445845154 28.72405735643424, 76.50096637092076 28.722056547011334, 76.478233 28.721002, 76.472535 28.730995, 76.467268 28.740233, 76.466515 28.741553, 76.464429 28.745211, 76.46071644114079 28.751721481491238, 76.46845906363527 28.75587738800498, 76.48627199879313 28.781315483383217, 76.487693 28.779604, 76.491383 28.775159, 76.521149 28.78421, 76.52266 28.815949, 76.54563565498484 28.814319373895664, 76.54229591445963 28.77772360766353))"
124412,KYP_Mokhra,124412_C,₹3,C7,"POLYGON ((76.50469445845154 28.72405735643424, 76.54229591445963 28.77772360766353, 76.54563565498484 28.814319373895664, 76.573641 28.812333, 76.575097 28.794889, 76.569636 28.782789, 76.567329 28.772122, 76.560289 28.762073, 76.547529 28.733785, 76.543121 28.724012, 76.50096637092076 28.722056547011334, 76.50469445845154 28.72405735643424))"
124022,KYP_Mokhra,124022_A,₹0,C1,"POLYGON ((76.4192309947119 28.859551488372496, 76.42145537591547 28.857886603339253, 76.410924 28.853378, 76.399646 28.863625, 76.39957988869786 28.86368506359868, 76.4192309947119 28.859551488372496))"
124022,KYP_Mokhra,124022_B,₹1,C3,"POLYGON ((76.4762581673515 28.87438104257259, 76.444199 28.867623, 76.435399 28.863856, 76.426455 28.860027, 76.42145537591547 28.857886603339253, 76.4192309947119 28.859551488372496, 76.39957988869786 28.86368506359868, 76.39277 28.869872, 76.386231 28.875811, 76.365991 28.894195, 76.368905 28.898233, 76.40059838128794 28.908436882574104, 76.44255798986804 28.899610545187333, 76.4762581673515 28.87438104257259))"
124022,KYP_Mokhra,124022_C,₹2,C5,"POLYGON ((76.52057991774865 28.898722338430503, 76.52085042774236 28.898148542426785, 76.514941 28.895303, 76.514406 28.895045, 76.49437 28.878199, 76.4762581673515 28.87438104257259, 76.44255798986804 28.899610545187333, 76.40059838128794 28.908436882574104, 76.425012 28.916297, 76.464116 28.906309, 76.466059 28.921397, 76.474317 28.923947, 76.4920836237696 28.92006097013205, 76.52057991774865 28.898722338430503))"
124022,KYP_Mokhra,124022_D,₹3,C7,"POLYGON ((76.52057991774865 28.898722338430503, 76.4920836237696 28.92006097013205, 76.532609 28.911197, 76.538229 28.913893, 76.543413 28.912465, 76.539806 28.904802, 76.542554 28.900894, 76.533497 28.900318, 76.524116 28.899721, 76.52085042774236 28.898148542426785, 76.52057991774865 28.898722338430503))"
127025,KYP_Mokhra,127025_A,₹1,C3,"POLYGON ((76.37987833940858 28.730662524939078, 76.33563052281318 28.746718377091977, 76.30886573337746 28.77415405961479, 76.303362 28.788392, 76.299861 28.797449, 76.340047 28.803767, 76.356729 28.788311, 76.370115 28.775907, 76.380308 28.766461, 76.411489 28.73756, 76.4090891558073 28.732676715087138, 76.37987833940858 28.730662524939078))"
127025,KYP_Mokhra,127025_B,₹2,C5,"POLYGON ((76.33563052281318 28.746718377091977, 76.37987833940858 28.730662524939078, 76.4090891558073 28.732676715087138, 76.401872 28.717991, 76.366823 28.727879, 76.321843 28.74057, 76.309279 28.773082, 76.308945 28.773949, 76.30886573337746 28.77415405961479, 76.33563052281318 28.746718377091977))"
124202,KYP_Mokhra,124202_A,₹1,C3,"POLYGON ((76.42761518311333 28.733954150855215, 76.4090891558073 28.732676715087138, 76.411489 28.73756, 76.380308 28.766461, 76.381861 28.77602, 76.399056 28.76684, 76.406822 28.762693, 76.428225 28.767054, 76.43858 28.769164, 76.453857 28.763747, 76.460305 28.752443, 76.46071644114079 28.751721481491238, 76.42761518311333 28.733954150855215))"
124202,KYP_Mokhra,124202_B,₹2,C5,"POLYGON ((76.44344233341815 28.69118424711793, 76.3958976557894 28.6879058803034, 76.392477 28.692495, 76.380909 28.708013, 76.379531 28.709957, 76.379527 28.709962, 76.366823 28.727879, 76.401872 28.717991, 76.4090891558073 28.732676715087138, 76.42761518311333 28.733954150855215, 76.46071644114079 28.751721481491238, 76.464429 28.745211, 76.466515 28.741553, 76.467268 28.740233, 76.472535 28.730995, 76.478233 28.721002, 76.50096637092076 28.722056547011334, 76.44344233341815 28.69118424711793))"
124202,KYP_Mokhra,124202_C,₹3,C7,"POLYGON ((76.54090779969818 28.69222767264012, 76.45925655685922 28.648412503634752, 76.45619424719405 28.64820134754793, 76.454385 28.650583, 76.451454 28.654441, 76.44944 28.658395, 76.447314 28.66257, 76.444975 28.667162, 76.404384 28.667395, 76.396312 28.68735, 76.3958976557894 28.6879058803034, 76.44344233341815 28.69118424711793, 76.50096637092076 28.722056547011334, 76.543121 28.724012, 76.523631 28.712097, 76.527515 28.70358, 76.54775997690558 28.702001691148393, 76.54090779969818 28.69222767264012))"
124202,KYP_Mokhra,124202_D,₹4,C9,"POLYGON ((76.45925655685922 28.648412503634752, 76.54090779969818 28.69222767264012, 76.54775997690558 28.702001691148393, 76.560288 28.701025, 76.555676 28.6891, 76.56393 28.680315, 76.580681 28.679729, 76.574126 28.673339, 76.54815 28.656937, 76.460381 28.64269, 76.45619424719405 28.64820134754793, 76.45925655685922 28.648412503634752))"
124201,KYP_Mokhra,124201_A,₹3,C7,"POLYGON ((76.54775997690558 28.702001691148393, 76.527515 28.70358, 76.523631 28.712097, 76.543121 28.724012, 76.547529 28.733785, 76.560289 28.762073, 76.567329 28.772122, 76.580681 28.768079, 76.580681 28.752544, 76.58196928906122 28.75079821815634, 76.54775997690558 28.702001691148393))"
124201,KYP_Mokhra,124201_B,₹4,C9,"POLYGON ((76.58673376651556 28.67412335532782, 76.580681 28.679729, 76.56393 28.680315, 76.555676 28.6891, 76.560288 28.701025, 76.54775997690558 28.702001691148393, 76.58196928906122 28.75079821815634, 76.591362 28.73807, 76.590634 28.726787, 76.604919 28.719044, 76.6084396297896 28.705066901845996, 76.58673376651556 28.67412335532782))"
124201,KYP_Mokhra,124201_C,₹5,C11,"POLYGON ((76.62577476457113 28.64635790859736, 76.608356 28.650546, 76.60253 28.659494, 76.58673376651556 28.67412335532782, 76.6084396297896 28.705066901845996, 76.614704 28.680197, 76.627922 28.667847, 76.630691 28.660559, 76.62638044688795 28.647220861018553, 76.62577476457113 28.64635790859736))"
124201,KYP_Mokhra,124201_D,₹6,C12,"POLYGON ((76.62638044688795 28.647220861018553, 76.626078 28.646285, 76.62577476457113 28.64635790859736, 76.62638044688795 28.647220861018553))"
361305,KMDL_Khambhaliya,361305_A,₹0,C1,"POLYGON ((69.64645112712171 22.294490450598154, 69.63459100250985 22.27659284230933, 69.62312590163864 22.27009352415922, 69.613315 22.286802, 69.613309 22.286814, 69.6466424471277 22.29673057134145, 69.64645112712171 22.294490450598154))"
361305,KMDL_Khambhaliya,361305_B,₹1,C3,"POLYGON ((69.69266236447486 22.28057553612514, 69.6689356925258 22.244786179653886, 69.63025117442406 22.222858952371105, 69.58503370049532 22.219566626209406, 69.54312312827413 22.235625644255535, 69.52832090771305 22.25165073185279, 69.580536 22.240802, 69.628944 22.260185, 69.62312590163864 22.27009352415922, 69.63459100250985 22.27659284230933, 69.64645112712171 22.294490450598154, 69.6466424471277 22.29673057134145, 69.69528842997158 22.31120256271691, 69.69266236447486 22.28057553612514))"
361305,KMDL_Khambhaliya,361305_C,₹2,C5,"POLYGON ((69.73886440161054 22.26664754823656, 69.70326478831417 22.21297230674235, 69.64524767980039 22.180090224015654, 69.57744242606341 22.175153270324273, 69.5145915931212 22.199234851711, 69.47036850269174 22.247098099954908, 69.4657988055737 22.264640951562743, 69.52832090771305 22.25165073185279, 69.54312312827413 22.235625644255535, 69.58503370049532 22.219566626209406, 69.63025117442406 22.222858952371105, 69.6689356925258 22.244786179653886, 69.69266236447486 22.28057553612514, 69.69528842997158 22.31120256271691, 69.74394577392351 22.325677933977982, 69.73886440161054 22.26664754823656))"
361305,KMDL_Khambhaliya,361305_D,₹2,C5,"POLYGON ((69.45441909517142 22.308327122827592, 69.45976501239016 22.329006600281296, 69.460679 22.32854, 69.461131 22.328706, 69.463829 22.328515, 69.465183 22.328555, 69.466503 22.328825, 69.467353 22.328983, 69.467858 22.329037, 69.468635 22.329985, 69.469106 22.330346, 69.47012 22.330426, 69.470232 22.330693, 69.470208 22.331167, 69.471257 22.332322, 69.471646 22.332353, 69.47217 22.332231, 69.473077 22.332321, 69.476495 22.333032, 69.477408 22.333705, 69.477409 22.333706, 69.477423 22.333717, 69.47743 22.333722, 69.477437 22.333727, 69.477439 22.333728, 69.47819 22.334282, 69.478757 22.334281, 69.480548 22.333305, 69.481587 22.333647, 69.481863 22.333801, 69.481946 22.333886, 69.482087 22.333941, 69.482232 22.333968, 69.482392 22.333931, 69.482577 22.333904, 69.482752 22.333877, 69.482902 22.333913, 69.483053 22.333994, 69.48315 22.334161, 69.483378 22.334585, 69.483723 22.334852, 69.48417 22.335213, 69.484539 22.335492, 69.485165 22.335821, 69.486078 22.336205, 69.4865 22.336317, 69.486753 22.336353, 69.486903 22.336371, 69.487078 22.33643, 69.487204 22.336533, 69.48751 22.336858, 69.487816 22.337192, 69.488326 22.337449, 69.488885 22.337724, 69.489234 22.337832, 69.489574 22.337837, 69.489962 22.337683, 69.490282 22.337439, 69.490617 22.337672, 69.490496 22.337804, 69.490128 22.338152, 69.489716 22.33878, 69.489444 22.339191, 69.489422 22.33922, 69.489428 22.339226, 69.500885 22.347536, 69.498482 22.325624, 69.509468 22.267493, 69.46560016621997 22.265403518668577, 69.45441909517142 22.308327122827592))"
361305,KMDL_Khambhaliya,361305_E,₹3,C7,"POLYGON ((69.78505723810527 22.25270649859122, 69.73757831812193 22.181151238264544, 69.6602350603281 22.13732012432425, 69.6115477418771 22.13377516944194, 69.606606 22.143451, 69.604804 22.146978, 69.602619 22.148552, 69.57291824970541 22.13096253134167, 69.56985594698038 22.130739563116233, 69.48607484507181 22.16283909153027, 69.42710638633022 22.226643786528683, 69.40581527726513 22.308276445089472, 69.40785420150992 22.316173639852273, 69.408377 22.316169, 69.412152 22.316317, 69.412701 22.316371, 69.414748 22.316082, 69.415709 22.315752, 69.416122 22.315571, 69.417815 22.315575, 69.420077 22.316388, 69.420684 22.316523, 69.423188 22.316012, 69.424265 22.316413, 69.428173 22.318783, 69.430401 22.319915, 69.431008 22.320886, 69.43141 22.320886, 69.432454 22.320194, 69.433555 22.32023, 69.435934 22.321737, 69.437322 22.322821, 69.437842 22.32408, 69.438032 22.324852, 69.439372 22.325529, 69.439969 22.326012, 69.44128 22.327885, 69.4408 22.328522, 69.440795 22.328883, 69.440887 22.328874, 69.442625 22.32858, 69.44294 22.328959, 69.442596 22.329844, 69.44265 22.330016, 69.442893 22.330151, 69.443397 22.330313, 69.444955 22.330362, 69.44547 22.33052, 69.446708 22.33089, 69.448062 22.330804, 69.451862 22.330707, 69.453654 22.331988, 69.454285 22.332227, 69.455847 22.332177, 69.456915 22.331887, 69.457391 22.331639, 69.458055 22.330821, 69.458485 22.330389, 69.458661 22.330211, 69.45968 22.32905, 69.45976501239016 22.329006600281296, 69.45441909517142 22.308327122827592, 69.46560016621997 22.265403518668577, 69.462776 22.265269, 69.4657988055737 22.264640951562743, 69.47036850269174 22.247098099954908, 69.5145915931212 22.199234851711, 69.57744242606341 22.175153270324273, 69.64524767980039 22.180090224015654, 69.70326478831417 22.21297230674235, 69.73886440161054 22.26664754823656, 69.74394577392351 22.325677933977982, 69.765553 22.332106, 69.78756 22.294497, 69.78863356037984 22.29409060677179, 69.78505723810527 22.25270649859122))"
361305,KMDL_Khambhaliya,361305_F,₹4,C9,"POLYGON ((69.77187631017682 22.149322988891377, 69.71816923565011 22.118889730541902, 69.697055 22.128989, 69.66064 22.095927, 69.626168 22.105149, 69.6115477418771 22.13377516944194, 69.6602350603281 22.13732012432425, 69.73757831812193 22.181151238264544, 69.78505723810527 22.25270649859122, 69.78863356037984 22.29409060677179, 69.832878 22.277342, 69.800949 22.263045, 69.798203 22.258279, 69.80671048279764 22.201798730753787, 69.77187631017682 22.149322988891377))"
361305,KMDL_Khambhaliya,361305_G,₹4,C9,"POLYGON ((69.50849850457388 22.10692789960185, 69.439774 22.151796, 69.406815 22.189948, 69.411278 22.231904, 69.37852827103296 22.22658294190449, 69.35721149967567 22.308211288078134, 69.35985089936767 22.31844733820534, 69.359983 22.31838, 69.360944 22.317893, 69.362012 22.317532, 69.363429 22.317143, 69.364297 22.31708, 69.367015 22.317135, 69.368869 22.317433, 69.371033 22.318024, 69.37163 22.318444, 69.372009 22.318823, 69.37246 22.319085, 69.372916 22.31923, 69.374387 22.319279, 69.375163 22.319194, 69.375639 22.319103, 69.376071 22.319185, 69.376493 22.319388, 69.376891 22.319826, 69.377439 22.32048, 69.3779 22.320706, 69.3784 22.320882, 69.378759 22.320986, 69.378978 22.320986, 69.379065 22.320882, 69.379118 22.32062, 69.379245 22.320151, 69.379463 22.319817, 69.380074 22.319361, 69.381157 22.318792, 69.38202 22.318579, 69.383598 22.31829, 69.386111 22.31778, 69.388038 22.317337, 69.389659 22.31689, 69.389952 22.316759, 69.390144 22.316673, 69.391192 22.316204, 69.392032 22.315951, 69.395507 22.316176, 69.404208 22.316206, 69.40785420150992 22.316173639852273, 69.40581527726513 22.308276445089472, 69.42710638633022 22.226643786528683, 69.48607484507181 22.16283909153027, 69.56985594698038 22.130739563116233, 69.57291824970541 22.13096253134167, 69.52297163928392 22.101382997832086, 69.50849850457388 22.10692789960185))"
361305,KMDL_Khambhaliya,361305_H,₹5,C11,"POLYGON ((69.32645080325513 22.239891004232643, 69.332231 22.302488, 69.332602 22.302658, 69.333102 22.30287, 69.333917 22.303299, 69.334591 22.303756, 69.335634 22.304596, 69.336052 22.305074, 69.336571 22.30596, 69.337313 22.307039, 69.337759 22.307897, 69.338365 22.309306, 69.339005 22.311171, 69.339219 22.311509, 69.339408 22.311735, 69.339893 22.312313, 69.340014 22.312679, 69.340072 22.313031, 69.340014 22.313271, 69.339869 22.313501, 69.339704 22.313727, 69.339529 22.314052, 69.339475 22.314295, 69.339461 22.314621, 69.339431 22.31491, 69.339417 22.315226, 69.339295 22.315465, 69.33916 22.315731, 69.338931 22.316147, 69.338674 22.316395, 69.338553 22.316544, 69.338431 22.316846, 69.338431 22.317149, 69.33846 22.317352, 69.338431 22.317682, 69.338198 22.318499, 69.337979 22.31914, 69.337644 22.319835, 69.337266 22.320635, 69.336882 22.32114, 69.336722 22.321416, 69.336547 22.321718, 69.336382 22.321844, 69.336178 22.322084, 69.336003 22.322337, 69.335945 22.322553, 69.335935 22.322639, 69.335183 22.322445, 69.334402 22.322309, 69.333863 22.322183, 69.333509 22.322092, 69.333252 22.321911, 69.332864 22.32178, 69.332567 22.321834, 69.33247 22.321911, 69.332393 22.322038, 69.332354 22.322566, 69.332334 22.322819, 69.332179 22.323022, 69.331805 22.323803, 69.331611 22.324458, 69.331373 22.32504, 69.331275 22.325478, 69.331411 22.325826, 69.331688 22.326079, 69.332236 22.326864, 69.332372 22.327357, 69.332546 22.327759, 69.332726 22.327831, 69.332988 22.32775, 69.333371 22.32752, 69.333643 22.327447, 69.334376 22.327434, 69.335318 22.327371, 69.335657 22.327434, 69.336114 22.327674, 69.336657 22.32794, 69.336846 22.32804, 69.337026 22.328031, 69.337497 22.327814, 69.337822 22.327525, 69.338186 22.326925, 69.338686 22.326396, 69.339206 22.325927, 69.339691 22.325688, 69.340424 22.325462, 69.340948 22.325142, 69.341783 22.324957, 69.343316 22.324984, 69.34401 22.325074, 69.344441 22.325154, 69.344821 22.325224, 69.346791 22.325788, 69.347267 22.325906, 69.347437 22.325974, 69.347242 22.326159, 69.347238 22.326285, 69.347281 22.326416, 69.347451 22.326524, 69.347703 22.326601, 69.347932 22.326615, 69.348495 22.326484, 69.348912 22.326507, 69.3493 22.326615, 69.349533 22.326638, 69.349539 22.326636, 69.349839 22.326556, 69.350465 22.326412, 69.350635 22.326466, 69.351261 22.32681, 69.351426 22.326873, 69.351547 22.326877, 69.351746 22.326846, 69.35228 22.326597, 69.352867 22.326313, 69.353891 22.32592, 69.354027 22.325798, 69.354091 22.325613, 69.354076 22.325392, 69.353984 22.325193, 69.353775 22.324859, 69.35363 22.324489, 69.352805 22.323888, 69.35346 22.323983, 69.353596 22.323744, 69.35428 22.323383, 69.354537 22.323143, 69.354566 22.322638, 69.354552 22.322082, 69.354581 22.321811, 69.354596 22.321608, 69.354751 22.321428, 69.354994 22.321211, 69.355591 22.320665, 69.356552 22.319888, 69.356731 22.319626, 69.357158 22.319328, 69.357721 22.319134, 69.35787 22.319107, 69.358034 22.319077, 69.35809 22.319067, 69.358401 22.31903, 69.359265 22.318746, 69.35985089936767 22.31844733820534, 69.35721149967567 22.308211288078134, 69.37852827103296 22.22658294190449, 69.33191093817645 22.219008725438854, 69.32645080325513 22.239891004232643))"
361305,KMDL_Khambhaliya,361305_I,₹5,C11,"POLYGON ((69.32784947101736 22.382849987746958, 69.328452 22.382594, 69.328931 22.382096, 69.330014 22.382278, 69.331487 22.383073, 69.331809 22.383313, 69.331866 22.384324, 69.332407 22.384432, 69.332947 22.384675, 69.333672 22.384584, 69.334353 22.385065, 69.33492 22.385847, 69.335126 22.386624, 69.336317 22.386842, 69.337193 22.386416, 69.339409 22.385974, 69.339759 22.384396, 69.339163 22.383142, 69.339821 22.380389, 69.338063 22.379355, 69.337073 22.377793, 69.333981 22.376371, 69.333328 22.374105, 69.332799 22.373189, 69.332696 22.372817, 69.332028 22.373852, 69.331365 22.374551, 69.330819 22.374779, 69.330135 22.374534, 69.32959 22.374628, 69.329046 22.374688, 69.328352 22.375083, 69.327395 22.37608, 69.32638822440894 22.37717575297453, 69.32784947101736 22.382849987746958))"
361305,KMDL_Khambhaliya,361305_J,₹5,C11,"POLYGON ((69.52297163928392 22.101382997832086, 69.519836 22.099526, 69.50849850457388 22.10692789960185, 69.52297163928392 22.101382997832086))"
361305,KMDL_Khambhaliya,361305_K,₹5,C11,"POLYGON ((69.77187631017682 22.149322988891377, 69.80671048279764 22.201798730753787, 69.811249 22.171668, 69.816413 22.171905, 69.814868 22.168372, 69.814467 22.166819, 69.816055 22.161971, 69.805329 22.155298, 69.802378 22.139801, 69.80611 22.1313, 69.806111 22.1313, 69.75975 22.099001, 69.71816923565011 22.118889730541902, 69.77187631017682 22.149322988891377))"
361305,KMDL_Khambhaliya,361305_L,₹6,C12,"POLYGON ((69.32638822440894 22.37717575297453, 69.325958 22.377644, 69.325036 22.378743, 69.324297 22.379676, 69.323889 22.380276, 69.323772 22.380814, 69.323479 22.381046, 69.32336 22.381291, 69.324761 22.38241, 69.32776 22.382888, 69.32784947101736 22.382849987746958, 69.32638822440894 22.37717575297453))"
361305,KMDL_Khambhaliya,361305_M,₹6,C12,"POLYGON ((69.33191093817645 22.219008725438854, 69.32441 22.21779, 69.32645080325513 22.239891004232643, 69.33191093817645 22.219008725438854))"
361310,KMDL_Khambhaliya,361310_A,₹0,C1,"POLYGON ((69.61189444289786 22.350767680324203, 69.612007 22.350524, 69.612522 22.350045, 69.61292 22.349756, 69.613119 22.349535, 69.613206 22.349309, 69.613289 22.348993, 69.613313 22.347828, 69.613376 22.347246, 69.613503 22.346487, 69.613517 22.346447, 69.613556 22.346298, 69.613474 22.345535, 69.613498 22.345164, 69.613595 22.344961, 69.613614 22.344934, 69.613857 22.344753, 69.614178 22.344559, 69.614255 22.344519, 69.614454 22.344447, 69.6146 22.344424, 69.615119 22.344356, 69.615338 22.344356, 69.616177 22.344663, 69.616677 22.344934, 69.617192 22.345286, 69.617352 22.345417, 69.617439 22.345535, 69.617459 22.345576, 69.617483 22.345715, 69.617459 22.345946, 69.617342 22.346316, 69.6171 22.346515, 69.616279 22.347016, 69.616177 22.347106, 69.616061 22.347237, 69.616036 22.347278, 69.616003 22.347373, 69.615988 22.347472, 69.615978 22.347643, 69.616002 22.34767, 69.61607 22.347716, 69.616104 22.347774, 69.616124 22.347797, 69.616789 22.348181, 69.617061 22.348402, 69.617313 22.348705, 69.61775962140227 22.349464943493697, 69.62230272592907 22.348455857480804, 69.62819398176019 22.34380003532012, 69.619865 22.334169, 69.5994 22.3105, 69.603344 22.303784, 69.608986 22.294176, 69.613309 22.286814, 69.613315 22.286802, 69.62312590163864 22.27009352415922, 69.61524551942966 22.265626305623947, 69.59262978391754 22.26397962976942, 69.57166948304773 22.272011457559497, 69.55693064506607 22.287972361701566, 69.55162681161808 22.3083850403097, 69.5569179833226 22.328800703223546, 69.57165459827009 22.344768099935603, 69.59262494755883 22.35280457589471, 69.59417727005766 22.352917602596857, 69.594799 22.35156, 69.595144 22.351619, 69.595678 22.351375, 69.595702 22.351357, 69.595906 22.351141, 69.595969 22.351059, 69.596096 22.350662, 69.596309 22.349922, 69.596348 22.349782, 69.596358 22.349764, 69.596392 22.348897, 69.596383 22.347714, 69.596562 22.347107, 69.596885 22.346533, 69.597659 22.346161, 69.599727 22.347163, 69.599771 22.347172, 69.59979 22.347127, 69.599805 22.347118, 69.59995 22.347114, 69.600004 22.347105, 69.600004 22.347118, 69.599921 22.347226, 69.599921 22.347254, 69.600111 22.347357, 69.600164 22.34738, 69.60028 22.347394, 69.600334 22.347389, 69.600542 22.347294, 69.600586 22.347267, 69.601125 22.346816, 69.601179 22.346671, 69.602431 22.346121, 69.602611 22.346134, 69.602703 22.34613, 69.602732 22.346116, 69.602771 22.346071, 69.603455 22.345737, 69.603678 22.345899, 69.603965 22.346017, 69.604314 22.346044, 69.607246 22.34683, 69.607178 22.347534, 69.607168 22.347968, 69.607338 22.348668, 69.607551 22.349345, 69.607649 22.349607, 69.607721 22.349738, 69.607823 22.349742, 69.60871142096907 22.35147467328202, 69.61189444289786 22.350767680324203))"
