Pincode,Hub Name,Cluster_Code,Description,Cluster_Category,Polygon WKT
492101,RPR_Dumartarai,492101_F,₹4,C9,"POLYGON ((81.83441012154518 21.160221750184707, 81.83573582274703 21.17573972881459, 81.843721 21.170646, 81.839602 21.154317, 81.83000186473168 21.153523990498044, 81.83441012154518 21.160221750184707))"
492101,RPR_Dumartarai,492101_G,₹5,C11,"POLYGON ((81.84430061988601 21.30940510684829, 81.845119 21.30919, 81.869148 21.276392, 81.895402 21.26743, 81.899702 21.270179, 81.870183 21.251302, 81.87001705491565 21.25137005846581, 81.84430061988601 21.30940510684829))"
443001,MKU_BuldhanaPS_SCC,443001_A,₹0,C1,"POLYGON ((76.18990186358204 20.56614538549821, 76.189858 20.565966, 76.190617 20.56581, 76.190359 20.5652, 76.189751 20.562628, 76.188974 20.559345, 76.187764 20.554232, 76.181816 20.548097, 76.185033 20.547928, 76.186641 20.547217, 76.188469 20.546336, 76.190177 20.545512, 76.191891 20.544501, 76.190617 20.541987, 76.195472 20.541287, 76.200085 20.53839, 76.196079 20.53464, 76.194198 20.533901, 76.192104 20.534443, 76.191755 20.532696, 76.191497 20.531886, 76.191133 20.530295, 76.190981 20.528847, 76.190768 20.528107, 76.190556 20.527085, 76.191042 20.526403, 76.191527 20.525721, 76.193226 20.525863, 76.194622 20.526261, 76.195593 20.526062, 76.195624 20.525039, 76.196534 20.524414, 76.196382 20.525721, 76.197293 20.52646, 76.19881 20.527198, 76.199933 20.526659, 76.20016 20.526246, 76.201177 20.527198, 76.202679 20.525735, 76.204515 20.532429, 76.208763 20.535724, 76.2187060394639 20.5373728994702, 76.21733432570423 20.52109794902216, 76.21061546945627 20.510833533770352, 76.208854 20.511648, 76.205013 20.514138, 76.198959 20.516273, 76.193268 20.518281, 76.194 20.51659, 76.188823 20.516636, 76.188796 20.516928, 76.187214 20.516908, 76.185004 20.514163, 76.182665 20.513269, 76.181624 20.512375, 76.18083 20.512726, 76.180615 20.514213, 76.180238 20.514525, 76.180178 20.515783, 76.179897 20.516592, 76.177788 20.516422, 76.177485 20.516884, 76.177917 20.516969, 76.177849 20.517608, 76.17668 20.517514, 76.176134 20.517806, 76.175698 20.519088, 76.175307 20.519784, 76.175184 20.520038, 76.175173 20.520061, 76.174674 20.521093, 76.174031 20.521485, 76.171943 20.52227, 76.171566 20.522411, 76.170761 20.522521, 76.17082 20.523532, 76.169177 20.525857, 76.169204 20.526748, 76.168834 20.526818, 76.168369 20.526997, 76.168804 20.527683, 76.168429 20.527823, 76.168261 20.527898, 76.167412 20.528168, 76.167033 20.528477, 76.166952 20.528542, 76.16718 20.528843, 76.166917 20.529102, 76.166759 20.529238, 76.166697 20.529376, 76.166609 20.529755, 76.166528 20.53028, 76.166056 20.532343, 76.166883 20.532333, 76.166925 20.533177, 76.167304 20.533119, 76.167317 20.533117, 76.167387 20.533106, 76.16745 20.533094, 76.167452 20.533093, 76.167656 20.533055, 76.167664 20.533053, 76.167717 20.533043, 76.168415 20.532909, 76.168517 20.533423, 76.168531 20.533971, 76.169064 20.533989, 76.169801 20.533936, 76.170235 20.53389, 76.170343 20.534498, 76.171064 20.534449, 76.171206 20.534757, 76.17042 20.535267, 76.170294 20.535349, 76.169982 20.53551, 76.17014 20.536823, 76.170171 20.537328, 76.168889 20.537431, 76.169124 20.538568, 76.169221 20.539997, 76.167612 20.540278, 76.16611 20.540519, 76.1642 20.540489, 76.16424 20.540805, 76.164272 20.541056, 76.164308 20.541336, 76.164726 20.544616, 76.171646 20.548286, 76.172091 20.552122, 76.173031 20.554125, 76.17778 20.555136, 76.180712 20.553113, 76.182139 20.554403, 76.18285 20.555046, 76.183542 20.555671, 76.184478 20.556517, 76.185014 20.558264, 76.183823 20.55973, 76.184671 20.563866, 76.186366 20.566014, 76.187681 20.56572, 76.1885172641832 20.566456685904747, 76.18990186358204 20.56614538549821))"
443001,MKU_BuldhanaPS_SCC,443001_B,₹1,C3,"POLYGON ((76.21733432570423 20.52109794902216, 76.2187060394639 20.5373728994702, 76.221782 20.537883, 76.223785 20.537542, 76.224118 20.535837, 76.223238 20.534872, 76.221662 20.530963, 76.220521 20.528421, 76.220519 20.528418, 76.21881 20.524613, 76.219196 20.522384, 76.218359 20.520837, 76.218747 20.520599, 76.222758 20.518138, 76.222055 20.51738, 76.21896 20.516174, 76.216643 20.513325, 76.215813 20.512304, 76.215606 20.51205, 76.215553 20.511983, 76.215545 20.511972, 76.214878 20.511127, 76.214514 20.510772, 76.214529 20.509024, 76.21061546945627 20.510833533770352, 76.21733432570423 20.52109794902216))"
443002,MKU_BuldhanaPS_SCC,443002_A,₹0,C1,"POLYGON ((76.1885172641832 20.566456685904747, 76.187681 20.56572, 76.186366 20.566014, 76.184671 20.563866, 76.183823 20.55973, 76.185014 20.558264, 76.184478 20.556517, 76.183542 20.555671, 76.18285 20.555046, 76.182139 20.554403, 76.180712 20.553113, 76.17778 20.555136, 76.173031 20.554125, 76.172091 20.552122, 76.171646 20.548286, 76.164726 20.544616, 76.164308 20.541336, 76.164272 20.541056, 76.16424 20.540805, 76.1642 20.540489, 76.16611 20.540519, 76.167612 20.540278, 76.169221 20.539997, 76.169124 20.538568, 76.168889 20.537431, 76.170171 20.537328, 76.17014 20.536823, 76.169982 20.53551, 76.170294 20.535349, 76.17042 20.535267, 76.171206 20.534757, 76.171064 20.534449, 76.170343 20.534498, 76.170235 20.53389, 76.169801 20.533936, 76.169064 20.533989, 76.168531 20.533971, 76.168517 20.533423, 76.168415 20.532909, 76.167717 20.533043, 76.167664 20.533053, 76.167656 20.533055, 76.167452 20.533093, 76.16745 20.533094, 76.167387 20.533106, 76.167317 20.533117, 76.167304 20.533119, 76.166925 20.533177, 76.166883 20.532333, 76.166056 20.532343, 76.166528 20.53028, 76.166609 20.529755, 76.166697 20.529376, 76.166759 20.529238, 76.166917 20.529102, 76.16718 20.528843, 76.166952 20.528542, 76.167033 20.528477, 76.167412 20.528168, 76.168261 20.527898, 76.168429 20.527823, 76.168804 20.527683, 76.168369 20.526997, 76.168834 20.526818, 76.169204 20.526748, 76.169177 20.525857, 76.17082 20.523532, 76.170761 20.522521, 76.171566 20.522411, 76.171943 20.52227, 76.174031 20.521485, 76.174674 20.521093, 76.175173 20.520061, 76.175184 20.520038, 76.175307 20.519784, 76.175698 20.519088, 76.176134 20.517806, 76.17668 20.517514, 76.177849 20.517608, 76.177917 20.516969, 76.177485 20.516884, 76.177788 20.516422, 76.179897 20.516592, 76.180178 20.515783, 76.180238 20.514525, 76.180615 20.514213, 76.18083 20.512726, 76.181624 20.512375, 76.182665 20.513269, 76.185004 20.514163, 76.187214 20.516908, 76.188796 20.516928, 76.188823 20.516636, 76.194 20.51659, 76.193268 20.518281, 76.198959 20.516273, 76.205013 20.514138, 76.208854 20.511648, 76.21061546945627 20.510833533770352, 76.20796161320584 20.5067792302449, 76.19267163222192 20.49800536949063, 76.17479626979846 20.496687917995825, 76.15822966912133 20.503113881211608, 76.14658137594213 20.515883304906396, 76.14239095200848 20.53221377059721, 76.1465740684151 20.548545979709722, 76.1474803372192 20.549539880081774, 76.159239 20.550331, 76.180186 20.565338, 76.184407 20.567179, 76.18471212467308 20.567312197959307, 76.1885172641832 20.566456685904747))"
443002,MKU_BuldhanaPS_SCC,443002_B,₹0,C1,"POLYGON ((76.19638363344411 20.564688084855984, 76.199361 20.561922, 76.211815 20.550351, 76.21328365476091 20.55019602551915, 76.21874551543172 20.537841269358434, 76.2187060394639 20.5373728994702, 76.208763 20.535724, 76.204515 20.532429, 76.202679 20.525735, 76.201177 20.527198, 76.20016 20.526246, 76.199933 20.526659, 76.19881 20.527198, 76.197293 20.52646, 76.196382 20.525721, 76.196534 20.524414, 76.195624 20.525039, 76.195593 20.526062, 76.194622 20.526261, 76.193226 20.525863, 76.191527 20.525721, 76.191042 20.526403, 76.190556 20.527085, 76.190768 20.528107, 76.190981 20.528847, 76.191133 20.530295, 76.191497 20.531886, 76.191755 20.532696, 76.192104 20.534443, 76.194198 20.533901, 76.196079 20.53464, 76.200085 20.53839, 76.195472 20.541287, 76.190617 20.541987, 76.191891 20.544501, 76.190177 20.545512, 76.188469 20.546336, 76.186641 20.547217, 76.185033 20.547928, 76.181816 20.548097, 76.187764 20.554232, 76.188974 20.559345, 76.189751 20.562628, 76.190359 20.5652, 76.190617 20.56581, 76.189858 20.565966, 76.18990186358204 20.56614538549821, 76.19638363344411 20.564688084855984))"
443002,MKU_BuldhanaPS_SCC,443002_C,₹1,C3,"POLYGON ((76.25668981903428 20.543456283840182, 76.25385934243745 20.50997025261438, 76.23511020751737 20.48133623820591, 76.20453396710552 20.4637919330653, 76.16879132428004 20.461157629476446, 76.13566391307465 20.474006845605015, 76.11236605451077 20.499541901689213, 76.1039779082649 20.532201082391193, 76.10733423413176 20.545317407165925, 76.127922 20.548224, 76.1474803372192 20.549539880081774, 76.1465740684151 20.548545979709722, 76.14239095200848 20.53221377059721, 76.14658137594213 20.515883304906396, 76.15822966912133 20.503113881211608, 76.17479626979846 20.496687917995825, 76.19267163222192 20.49800536949063, 76.20796161320584 20.5067792302449, 76.21061546945627 20.510833533770352, 76.214529 20.509024, 76.214514 20.510772, 76.214878 20.511127, 76.215545 20.511972, 76.215553 20.511983, 76.215606 20.51205, 76.215813 20.512304, 76.216643 20.513325, 76.21896 20.516174, 76.222055 20.51738, 76.222758 20.518138, 76.218747 20.520599, 76.218359 20.520837, 76.219196 20.522384, 76.21881 20.524613, 76.220519 20.528418, 76.220521 20.528421, 76.221662 20.530963, 76.223238 20.534872, 76.224118 20.535837, 76.223785 20.537542, 76.221782 20.537883, 76.2187060394639 20.5373728994702, 76.21874551543172 20.537841269358434, 76.21328365476091 20.55019602551915, 76.225471 20.54891, 76.235847 20.553081, 76.244602 20.559992, 76.24955650327905 20.5596001275713, 76.25668981903428 20.543456283840182))"
443002,MKU_BuldhanaPS_SCC,443002_D,₹1,C3,"POLYGON ((76.18990186358204 20.56614538549821, 76.19007 20.566833, 76.191486 20.569013, 76.191565 20.569135, 76.191618 20.569115, 76.191659 20.569077, 76.191708 20.569032, 76.193076 20.567761, 76.19638363344411 20.564688084855984, 76.18990186358204 20.56614538549821))"
443002,MKU_BuldhanaPS_SCC,443002_E,₹1,C3,"POLYGON ((76.18471212467308 20.567312197959307, 76.18525 20.567547, 76.185774 20.567762, 76.186125 20.567906, 76.186534 20.568074, 76.190432 20.569676, 76.190644 20.569618, 76.190765 20.569585, 76.19087 20.569545, 76.191153 20.569438, 76.191185 20.569426, 76.19123 20.569409, 76.191276 20.569391, 76.191306 20.56938, 76.191307 20.56938, 76.191278 20.569347, 76.191272 20.569346, 76.191034 20.569299, 76.190714 20.568985, 76.190556 20.56883, 76.18941 20.567303, 76.188546 20.566482, 76.1885172641832 20.566456685904747, 76.18471212467308 20.567312197959307))"
443002,MKU_BuldhanaPS_SCC,443002_F,₹2,C5,"POLYGON ((76.29037905046638 20.498834916409624, 76.26224979663468 20.45588903099584, 76.21639101652633 20.429577692549614, 76.16278915690998 20.425627134927698, 76.11310671619155 20.44489689880147, 76.07815803079811 20.483193797606464, 76.06556487301714 20.532179935389074, 76.07166097844097 20.556025310265973, 76.102189 20.544591, 76.10733423413176 20.545317407165925, 76.1039779082649 20.532201082391193, 76.11236605451077 20.499541901689213, 76.13566391307465 20.474006845605015, 76.16879132428004 20.461157629476446, 76.20453396710552 20.4637919330653, 76.23511020751737 20.48133623820591, 76.25385934243745 20.50997025261438, 76.25668981903428 20.543456283840182, 76.24955650327905 20.5596001275713, 76.25679 20.559028, 76.26915 20.55292, 76.275998 20.549805, 76.276471 20.54959, 76.287174 20.544722, 76.2937835881375 20.538996793373855, 76.29037905046638 20.498834916409624))"
443002,MKU_BuldhanaPS_SCC,443002_G,₹3,C7,"POLYGON ((76.32689345006648 20.487691946041895, 76.29821722177547 20.443924830534048, 76.252947 20.429988, 76.225272 20.418404, 76.177204 20.416384, 76.17143873152496 20.39117608989165, 76.15678976116376 20.390096434834625, 76.09055806281839 20.4157840464155, 76.08946717756916 20.41697920057544, 76.093626 20.426936, 76.079121 20.432329, 76.068306 20.450823, 76.05192329884002 20.45811159545866, 76.04395729988916 20.46683899991386, 76.02715185051312 20.532150329602675, 76.03167366899036 20.549854233292535, 76.051208 20.563686, 76.07166097844097 20.556025310265973, 76.06556487301714 20.532179935389074, 76.07815803079811 20.483193797606464, 76.11310671619155 20.44489689880147, 76.16278915690998 20.425627134927698, 76.21639101652633 20.429577692549614, 76.26224979663468 20.45588903099584, 76.29037905046638 20.498834916409624, 76.2937835881375 20.538996793373855, 76.298676 20.534759, 76.318979 20.542209, 76.3325382108685 20.554090243669, 76.32689345006648 20.487691946041895))"
443002,MKU_BuldhanaPS_SCC,443002_H,₹4,C9,"POLYGON ((76.36340254152206 20.47654134714629, 76.31650201405132 20.404981999479375, 76.31466073234641 20.403925723091913, 76.309569 20.409874, 76.308117 20.411571, 76.308346 20.416636, 76.310572 20.416424, 76.312513 20.41624, 76.321378 20.415396, 76.313517 20.448635, 76.29821722177547 20.443924830534048, 76.32689345006648 20.487691946041895, 76.3325382108685 20.554090243669, 76.347504 20.567204, 76.340343 20.570275, 76.358585 20.57914, 76.365447 20.559447, 76.365586 20.558995, 76.365717 20.558626, 76.365932 20.558054, 76.3694831728435 20.547862670370087, 76.36340254152206 20.47654134714629))"
443002,MKU_BuldhanaPS_SCC,443002_I,₹4,C9,"POLYGON ((76.06801793731624 20.386668294054942, 76.06763783455013 20.387084643631212, 76.066933 20.38882, 76.087016 20.395789, 76.087446 20.399114, 76.085129 20.406593, 76.08946717756916 20.41697920057544, 76.09055806281839 20.4157840464155, 76.15678976116376 20.390096434834625, 76.17143873152496 20.39117608989165, 76.169921 20.38454, 76.12442871059653 20.36479046215271, 76.06801793731624 20.386668294054942))"
443002,MKU_BuldhanaPS_SCC,443002_J,₹4,C9,"POLYGON ((75.98873884500068 20.5321122650486, 75.98909982798874 20.533526910034187, 76.00654 20.532057, 76.023492 20.544061, 76.03167366899036 20.549854233292535, 76.02715185051312 20.532150329602675, 76.04395729988916 20.46683899991386, 76.05192329884002 20.45811159545866, 76.003075 20.479844, 76.00231450325526 20.47940145261524, 75.98873884500068 20.5321122650486))"
443002,MKU_BuldhanaPS_SCC,443002_K,₹5,C11,"POLYGON ((76.40044928146676 20.471733490536636, 76.399746 20.471654, 76.370324 20.468328, 76.366353 20.45487, 76.38869283990883 20.448279340979283, 76.35922560585769 20.40333334892536, 76.35821 20.402712, 76.357265 20.402109, 76.356563 20.401661, 76.356415 20.401566, 76.355847 20.401204, 76.355709 20.401116, 76.355668 20.40109, 76.355549 20.401014, 76.355472 20.400965, 76.354592 20.400403, 76.351471 20.398411, 76.344372 20.39388, 76.341685 20.392165, 76.338308 20.390009, 76.322021 20.395326, 76.315139 20.403367, 76.31466073234641 20.403925723091913, 76.31650201405132 20.404981999479375, 76.36340254152206 20.47654134714629, 76.3694831728435 20.547862670370087, 76.374207 20.534306, 76.40322728551598 20.50422475891094, 76.40044928146676 20.471733490536636))"
443002,MKU_BuldhanaPS_SCC,443002_L,₹5,C11,"POLYGON ((75.95568073511477 20.511293226138314, 75.968313 20.51899, 75.966983 20.535391, 75.969361 20.535191, 75.971418 20.535017, 75.973022 20.534882, 75.977318 20.53452, 75.981268 20.534187, 75.98909982798874 20.533526910034187, 75.98873884500068 20.5321122650486, 76.00231450325526 20.47940145261524, 75.970201 20.460714, 75.96746529673752 20.465578803619977, 75.95568073511477 20.511293226138314))"
443002,MKU_BuldhanaPS_SCC,443002_M,₹5,C11,"POLYGON ((76.06801793731624 20.386668294054942, 76.12442871059653 20.36479046215271, 76.114813 20.360616, 76.095392 20.364712, 76.075516 20.367688, 76.06763783455013 20.387084643631212, 76.06801793731624 20.386668294054942))"
443002,MKU_BuldhanaPS_SCC,443002_N,₹6,C12,"POLYGON ((75.96746529673752 20.465578803619977, 75.945311 20.504975, 75.95568073511477 20.511293226138314, 75.96746529673752 20.465578803619977))"
443002,MKU_BuldhanaPS_SCC,443002_O,₹6,C12,"POLYGON ((76.38869283990883 20.448279340979283, 76.389999 20.447894, 76.393792 20.446425, 76.393797 20.446423, 76.393799 20.446423, 76.382644 20.424591, 76.383221 20.422893, 76.385285 20.421812, 76.386954 20.420334, 76.389017 20.41874, 76.389745 20.41604, 76.387318 20.412456, 76.380156 20.412854, 76.378208 20.41495, 76.374019 20.412387, 76.37218 20.411262, 76.370571 20.410277, 76.368826 20.409209, 76.368659 20.409107, 76.361752 20.404879, 76.35922560585769 20.40333334892536, 76.38869283990883 20.448279340979283))"
443002,MKU_BuldhanaPS_SCC,443002_P,₹6,C12,"POLYGON ((76.40322728551598 20.50422475891094, 76.430855 20.475587, 76.423611 20.474351, 76.405948 20.472355, 76.40044928146676 20.471733490536636, 76.40322728551598 20.50422475891094))"
231501,VNS_KachhawaJG_SCC,231501_A,₹0,C1,"POLYGON ((82.73781235577046 25.23972568033669, 82.72197959579509 25.230952264481108, 82.70347018009039 25.229634891085407, 82.68631571917544 25.236060501254936, 82.67425336884902 25.2488294316529, 82.67413767550482 25.249264724014466, 82.676637 25.25145, 82.678693 25.25129, 82.678968 25.251268, 82.681618 25.251062, 82.684027 25.251216, 82.686281 25.25136, 82.689541 25.251568, 82.697424 25.252071, 82.698454 25.256534, 82.700773 25.261231, 82.703001 25.261133, 82.703027 25.261132, 82.711872 25.260743, 82.712235 25.260727, 82.712298 25.260724, 82.71294 25.260696, 82.718419 25.260455, 82.728368 25.256301, 82.735894 25.253158, 82.74656017537423 25.252630125236212, 82.73781235577046 25.23972568033669))"
231501,VNS_KachhawaJG_SCC,231501_B,₹1,C3,"POLYGON ((82.7659219408014 25.214281039398728, 82.73426127790816 25.19673851323908, 82.69725299454178 25.194104521891166, 82.66295162953077 25.206952326430798, 82.6388252687147 25.232485409517913, 82.63776189269679 25.236481671715474, 82.637873 25.236492, 82.641586 25.236837, 82.642926 25.236962, 82.64344 25.237009, 82.643535 25.237018, 82.645136 25.237167, 82.652666 25.242218, 82.664326 25.245287, 82.669249 25.246582, 82.670759 25.24698, 82.67076 25.24698, 82.671854 25.247268, 82.67413767550482 25.249264724014466, 82.67425336884902 25.2488294316529, 82.68631571917544 25.236060501254936, 82.70347018009039 25.229634891085407, 82.72197959579509 25.230952264481108, 82.73781235577046 25.23972568033669, 82.74656017537423 25.252630125236212, 82.746886 25.252614, 82.750914 25.254843, 82.763186 25.250596, 82.761126 25.246249, 82.752285 25.24392, 82.758993 25.238298, 82.761641 25.236078, 82.762586 25.22906, 82.768221 25.225636, 82.767692 25.223267, 82.767872 25.219544, 82.76877332600559 25.218485610299584, 82.7659219408014 25.214281039398728))"
231501,VNS_KachhawaJG_SCC,231501_C,₹2,C5,"POLYGON ((82.79401977110562 25.188831085535462, 82.78226928916764 25.182320981604352, 82.75276 25.177203, 82.74035144885637 25.16208357169212, 82.73090646806814 25.161411345075763, 82.729651 25.161661, 82.728759 25.161838, 82.727954 25.161998, 82.727613 25.162066, 82.727465 25.162095, 82.727325 25.162123, 82.727143 25.162157, 82.726534 25.162256, 82.726432 25.162272, 82.726399 25.162277, 82.724975 25.162503, 82.724672 25.162549, 82.724508 25.162574, 82.724106 25.162634, 82.720746 25.163141, 82.718822 25.163436, 82.7169 25.163782, 82.713036 25.164477, 82.712095 25.164646, 82.705329 25.165861, 82.68653331082668 25.160261615204735, 82.63959871238912 25.177840482125593, 82.60340669491328 25.216132942116598, 82.59901131674066 25.232631980575643, 82.599025 25.232633, 82.600931 25.232775, 82.608457 25.233592, 82.608494 25.233596, 82.61118 25.23387, 82.614626 25.234221, 82.615729 25.234334, 82.616257 25.234388, 82.617534 25.234518, 82.61922 25.23469, 82.626792 25.235462, 82.632791 25.23602, 82.633355 25.236072, 82.636808 25.236393, 82.63776189269679 25.236481671715474, 82.6388252687147 25.232485409517913, 82.66295162953077 25.206952326430798, 82.69725299454178 25.194104521891166, 82.73426127790816 25.19673851323908, 82.7659219408014 25.214281039398728, 82.76877332600559 25.218485610299584, 82.76976 25.217327, 82.771806 25.215096, 82.771168 25.210532, 82.778384 25.20525, 82.784843 25.205016, 82.802925 25.204359, 82.795284 25.199816, 82.79940281049358 25.19676559134411, 82.79401977110562 25.188831085535462))"
231501,VNS_KachhawaJG_SCC,231501_D,₹3,C7,"POLYGON ((82.60340669491328 25.216132942116598, 82.63959871238912 25.177840482125593, 82.68653331082668 25.160261615204735, 82.668858 25.154996, 82.624998 25.156706, 82.604248 25.167316, 82.599635 25.175116, 82.590167 25.185153, 82.5919 25.17739, 82.588905 25.187189, 82.588067 25.18993, 82.582452 25.208307, 82.57827 25.221994, 82.575552 25.230881, 82.581002 25.231288, 82.583593 25.231481, 82.589616 25.231931, 82.593367 25.232211, 82.597119 25.232491, 82.598072 25.232562, 82.59901131674066 25.232631980575643, 82.60340669491328 25.216132942116598))"
231501,VNS_KachhawaJG_SCC,231501_E,₹3,C7,"POLYGON ((82.74035144885637 25.16208357169212, 82.738552 25.159891, 82.73090646806814 25.161411345075763, 82.74035144885637 25.16208357169212))"
231501,VNS_KachhawaJG_SCC,231501_F,₹3,C7,"POLYGON ((82.79401977110562 25.188831085535462, 82.79940281049358 25.19676559134411, 82.807497 25.190771, 82.787597 25.183245, 82.78226928916764 25.182320981604352, 82.79401977110562 25.188831085535462))"
231501,VNS_KachhawaJG_SCC,231501_G,₹4,C9,"POLYGON ((82.590919 25.130279, 82.590666 25.130583, 82.593241 25.127491, 82.590919 25.130279))"
231314,VNS_KachhawaJG_SCC,231314_A,₹1,C3,"POLYGON ((82.76877332600559 25.218485610299584, 82.767872 25.219544, 82.767692 25.223267, 82.768221 25.225636, 82.762586 25.22906, 82.761641 25.236078, 82.758993 25.238298, 82.752285 25.24392, 82.761126 25.246249, 82.763186 25.250596, 82.764902 25.25471, 82.768078 25.255952, 82.782068 25.251954, 82.782681 25.247543, 82.78436437349916 25.241475722091298, 82.76877332600559 25.218485610299584))"
231314,VNS_KachhawaJG_SCC,231314_B,₹2,C5,"POLYGON ((82.8068485632839 25.20774050059277, 82.802925 25.204359, 82.784843 25.205016, 82.778384 25.20525, 82.771168 25.210532, 82.771806 25.215096, 82.76976 25.217327, 82.76877332600559 25.218485610299584, 82.78436437349916 25.241475722091298, 82.786504 25.233764, 82.792209 25.239528, 82.794637 25.245896, 82.806787 25.24194, 82.816057 25.229479, 82.81311265636478 25.216973664118843, 82.8068485632839 25.20774050059277))"
231314,VNS_KachhawaJG_SCC,231314_C,₹3,C7,"POLYGON ((82.81311265636478 25.216973664118843, 82.81198 25.212163, 82.8068485632839 25.20774050059277, 82.81311265636478 25.216973664118843))"
221314,VNS_KachhawaJG_SCC,221314_A,₹0,C1,"POLYGON ((82.66991306771982 25.26515967036764, 82.6742438331602 25.281492106034733, 82.68630450929805 25.2942658160587, 82.68898944638829 25.29527161479065, 82.688835 25.294711, 82.688025 25.291971, 82.688598 25.290666, 82.690179 25.288682, 82.690422 25.287955, 82.690423 25.287532, 82.69042 25.287171, 82.690421 25.286453, 82.690426 25.285002, 82.690418 25.284546, 82.690406 25.284087, 82.690411 25.283174, 82.69039 25.281347, 82.688971 25.280871, 82.688135 25.280901, 82.688303 25.279638, 82.688379 25.27906, 82.688444 25.278374, 82.688064 25.277964, 82.68672 25.277271, 82.683271 25.278094, 82.68283 25.27821, 82.680909 25.278725, 82.678581 25.279069, 82.676341 25.279322, 82.674066 25.279672, 82.674031 25.278907, 82.673747 25.277552, 82.67336 25.276057, 82.672799 25.273697, 82.672579 25.272441, 82.672564 25.271604, 82.67201 25.2691, 82.670908 25.265744, 82.67086 25.265597, 82.670809 25.265442, 82.670778 25.265348, 82.670711 25.265144, 82.670483 25.264447, 82.670325 25.263969, 82.672655 25.262775, 82.672931 25.261391, 82.673112 25.261122, 82.672843 25.260518, 82.672586 25.258494, 82.6725 25.258014, 82.672139 25.257502, 82.67197746839679 25.25739243144705, 82.66991306771982 25.26515967036764))"
221314,VNS_KachhawaJG_SCC,221314_B,₹1,C3,"POLYGON ((82.63013514242479 25.26514368147407, 82.63878712597108 25.2978107412297, 82.64940220101406 25.309056276698346, 82.686821 25.295458, 82.689197 25.296025, 82.68898944638829 25.29527161479065, 82.68630450929805 25.2942658160587, 82.6742438331602 25.281492106034733, 82.66991306771982 25.26515967036764, 82.67197746839679 25.25739243144705, 82.670908 25.256667, 82.66987 25.256128, 82.669536 25.255818, 82.670335 25.255569, 82.669026 25.254953, 82.668278 25.254849, 82.667226 25.254865, 82.667333 25.254612, 82.667017 25.254201, 82.666605 25.253454, 82.666667 25.252917, 82.667054 25.252471, 82.667915 25.251967, 82.668114 25.251802, 82.668311 25.251634, 82.668742 25.251215, 82.669431 25.250002, 82.669542 25.249827, 82.670089 25.249264, 82.670193 25.249015, 82.670223 25.248208, 82.670403 25.247435, 82.670766 25.246982, 82.670759 25.24698, 82.669249 25.246582, 82.664326 25.245287, 82.652666 25.242218, 82.645136 25.237167, 82.643535 25.237018, 82.64344 25.237009, 82.642926 25.236962, 82.641586 25.236837, 82.637873 25.236492, 82.63776189269679 25.236481671715474, 82.63013514242479 25.26514368147407))"
221314,VNS_KachhawaJG_SCC,221314_C,₹2,C5,"POLYGON ((82.59060595877818 25.264183378166162, 82.599858 25.265655, 82.602595 25.278384, 82.59549947676518 25.284555235381536, 82.60332087378377 25.314120897054586, 82.60790257137444 25.31897596534337, 82.622837 25.313233, 82.647873 25.309612, 82.64940220101406 25.309056276698346, 82.63878712597108 25.2978107412297, 82.63013514242479 25.26514368147407, 82.63776189269679 25.236481671715474, 82.636808 25.236393, 82.633355 25.236072, 82.632791 25.23602, 82.626792 25.235462, 82.61922 25.23469, 82.617534 25.234518, 82.616257 25.234388, 82.615729 25.234334, 82.614626 25.234221, 82.61118 25.23387, 82.608494 25.233596, 82.608457 25.233592, 82.600931 25.232775, 82.599025 25.232633, 82.59901131674066 25.232631980575643, 82.59060595877818 25.264183378166162))"
221314,VNS_KachhawaJG_SCC,221314_D,₹3,C7,"POLYGON ((82.60332087378377 25.314120897054586, 82.59549947676518 25.284555235381536, 82.58457 25.294061, 82.581089 25.329287, 82.60790257137444 25.31897596534337, 82.60332087378377 25.314120897054586))"
221314,VNS_KachhawaJG_SCC,221314_E,₹3,C7,"POLYGON ((82.59901131674066 25.232631980575643, 82.598072 25.232562, 82.597119 25.232491, 82.593367 25.232211, 82.589616 25.231931, 82.583593 25.231481, 82.581002 25.231288, 82.575552 25.230881, 82.574457 25.230799, 82.574846 25.233192, 82.57214 25.242049, 82.571792 25.243186, 82.571761 25.243287, 82.57202 25.243243, 82.57228 25.243192, 82.573511 25.243185, 82.574726 25.243393, 82.575063 25.243505, 82.575356 25.24374, 82.575369 25.244186, 82.575165 25.245057, 82.575194 25.245317, 82.575881 25.245957, 82.576237 25.246295, 82.576605 25.246511, 82.577099 25.250873, 82.578388 25.26224, 82.59060595877818 25.264183378166162, 82.59901131674066 25.232631980575643))"
